Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
cntHYPERIONCBoxLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Security Box including two Sets of 4 Security Cams with a centralized control System.\nTo Activate attach wires to each Component and immediately release it again, then use <E> to activate the Components!\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONCBoxLockedDesc2,blocks,Container,KgNone,"Secured HYPERION Agent Equipment\n(Lock seems unbreakable. You can't get anything useful here.)",,,,,
laptop,blocks,Block,KgNone,HYPERION AMMOZONE Laptop,,,,,
laptopDesc,blocks,Block,KgNone,"Special Equipment for HYPERION Agents to buy Field Supplies from the AMMOZONE trader Consortium. Delivery will be 1-4 hours after successful buying. Keep in mind the Courier will only deliver one package at a time!",,,,,
smallWorkbench,blocks,Workstation,KgNone,Small Workbench,,,,,
cntHYPERIONVBox,blocks,Container,KgNone,HYPERION Vehicle Box,,,,,
cntHYPERIONVBoxLocked,blocks,Container,KgNone,HYPERION Vehicle Box,,,,,
cntHYPERIONVBoxLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Vehicle Box including a Bicycle, a special Motorcycle and sometimes some special item too.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONGSuitcase,blocks,Container,KgNone,HYPERION Gun Box,,,,,
cntHYPERIONGSuitcaseLocked,blocks,Container,KgNone,HYPERION Gun Box,,,,,
cntHYPERIONGSuitcaseLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Gun Box including various Weapons, Mods and Ammo.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONGSuitcase2,blocks,Container,KgNone,HYPERION Gun Demo Suitcase,,,,,
cntHYPERIONGSuitcase2Locked,blocks,Container,KgNone,HYPERION Gun Demo Suitcase,,,,,
cntHYPERIONGSuitcase2LockedDesc,blocks,Container,KgNone,"HYPERION DEMO Equipment: HYPERION Gun Demo Suitcase including various Weapons, Mods and Ammo.\nAuthorized only for Testing and Demonstration Purposes!\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONLuggage,blocks,Container,KgNone,HYPERION Clothing and Armor Luggage,,,,,
cntHYPERIONLuggageLocked,blocks,Container,KgNone,HYPERION Clothing and Armor Luggage,,,,,
cntHYPERIONLuggageLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Clothing and Armor Luggage including various Clothes, Armor and Mods for your daily business.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONFCooler,blocks,Container,KgNone,HYPERION Food Cooler,,,,,
cntHYPERIONFCoolerLocked,blocks,Container,KgNone,HYPERION Food Cooler,,,,,
cntHYPERIONFCoolerLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Food Cooler including selected Food and Drinks for your first Days.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONMBag,blocks,Container,KgNone,HYPERION Medical Bag,,,,,
cntHYPERIONMBagLocked,blocks,Container,KgNone,HYPERION Medical Bag,,,,,
cntHYPERIONMBagLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Medical Bag including selected Medic Supplies.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONTBag,blocks,Container,KgNone,HYPERION Tools Box,,,,,
cntHYPERIONTBagLocked,blocks,Container,KgNone,HYPERION Tools Box,,,,,
cntHYPERIONTBagLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Tools Box including selected Tools for your daily Business.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONCrateTechPackage,blocks,Container,KgNone,HYPERION Tech Package,,,,,
cntHYPERIONCrateTechPackageLocked,blocks,Container,KgNone,HYPERION Tech Package,,,,,
cntHYPERIONCrateTechPackageLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Tech Package includes defense turrets and Power supply.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONTCrate2,blocks,Container,KgNone,"HYPERION Tools & Ressources Pallets",,,,,
cntHYPERIONTCrate2Locked,blocks,Container,KgNone,"HYPERION Tools & Ressources Pallets",,,,,
cntHYPERIONTCrate2LockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION Tools & Ressources Pallets including selected Tools and Ressources for your daily Business.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONMSuitcase,blocks,Container,KgNone,HYPERION GunMods Suitcase,,,,,
cntHYPERIONMSuitcaseLocked,blocks,Container,KgNone,HYPERION GunMods Suitcase,,,,,
cntHYPERIONMSuitcaseLockedDesc,blocks,Container,KgNone,"HYPERION Agent Equipment: HYPERION GunMods Suitcase including various Mods for your Weapons.\n(Break the lock in case you lost the Key)",,,,,
cntHYPERIONPresent,blocks,Container,KgNone,HYPERION Present,,,,,
cntHYPERIONPresentLocked,blocks,Container,KgNone,HYPERION Present,,,,,
cntHYPERIONPresentLockedDesc,blocks,Container,KgNone,"HYPERION Equipment: Now is it XMas or what?! Whatever... take your Present and be happy!\n(Break the lock in case you lost the Key)",,,,,
cntAmmozonPackage01,blocks,Container,KgNone,"AMMOZON Ammo Deal #1",,,,,
cntAmmozonPackage01Locked,blocks,Container,KgNone,"AMMOZON Ammo Deal #1",,,,,
cntAmmozonPackage01LockedDesc,blocks,Container,KgNone," 500x 9mm Rounds\n 200x 7.62mm Rounds\n 100x Shotgun Shells\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage02,blocks,Container,KgNone,"AMMOZON Ammo Deal #2",,,,,
cntAmmozonPackage02Locked,blocks,Container,KgNone,"AMMOZON Ammo Deal #2",,,,,
cntAmmozonPackage02LockedDesc,blocks,Container,KgNone,"1000x 9mm Rounds\n 400x 7.62mm Rounds\n 200x Shotgun Shells\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage03,blocks,Container,KgNone,"AMMOZON Ammo Deal #3",,,,,
cntAmmozonPackage03Locked,blocks,Container,KgNone,"AMMOZON Ammo Deal #3",,,,,
cntAmmozonPackage03LockedDesc,blocks,Container,KgNone,"1500x 9mm Rounds\n 600x 7.62mm Rounds\n 300x Shotgun Shells\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage04,blocks,Container,KgNone,"AMMOZON Ammo Deal #4",,,,,
cntAmmozonPackage04Locked,blocks,Container,KgNone,"AMMOZON Ammo Deal #4",,,,,
cntAmmozonPackage04LockedDesc,blocks,Container,KgNone,"3000x 9mm Rounds\n1200x 7.62mm Rounds\n 600x Shotgun Shells\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage05,blocks,Container,KgNone,"AMMOZON Weapon Deal #1",,,,,
cntAmmozonPackage05Locked,blocks,Container,KgNone,"AMMOZON Weapon Deal #1",,,,,
cntAmmozonPackage05LockedDesc,blocks,Container,KgNone,"Weapon Shipment #1\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage06,blocks,Container,KgNone,"AMMOZON Weapon Deal #2",,,,,
cntAmmozonPackage06Locked,blocks,Container,KgNone,"AMMOZON Weapon Deal #2",,,,,
cntAmmozonPackage06LockedDesc,blocks,Container,KgNone,"Weapon Shipment #2\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage07,blocks,Container,KgNone,"AMMOZON Weapon Deal #3",,,,,
cntAmmozonPackage07Locked,blocks,Container,KgNone,"AMMOZON Weapon Deal #3",,,,,
cntAmmozonPackage07LockedDesc,blocks,Container,KgNone,"Weapon Shipment #3\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage08,blocks,Container,KgNone,"AMMOZON Weapon Deal #4",,,,,
cntAmmozonPackage08Locked,blocks,Container,KgNone,"AMMOZON Weapon Deal #4",,,,,
cntAmmozonPackage08LockedDesc,blocks,Container,KgNone,"Weapon Shipment #4\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage09,blocks,Container,KgNone,"AMMOZON Special Deal #1",,,,,
cntAmmozonPackage09Locked,blocks,Container,KgNone,"AMMOZON Special Deal #1",,,,,
cntAmmozonPackage09LockedDesc,blocks,Container,KgNone,"Special Shipment #1\nDelivery time: approx. 1-4 hours",,,,,
cntAmmozonPackage10,blocks,Container,KgNone,"AMMOZON Special Deal #2",,,,,
cntAmmozonPackage10Locked,blocks,Container,KgNone,"AMMOZON Special Deal #2",,,,,
cntAmmozonPackage10LockedDesc,blocks,Container,KgNone,"Special Shipment #2\nDelivery time: approx. 1-4 hours",,,,,
cntAgentStorageChest,blocks,Container,KgNone,Reinforced Storage Chest,,,,,
cntAgentStorageChestDesc,blocks,Container,KgNone,Press & hold [activate] to lock it or set a combination.,Maintenez [activate] pour le verrouiller ou définir un code.,Zum Verschließen oder Kombination eingeben [activate] gedrückt halten.,,Mantén presionado [activate] para cerrar con llave o para definir una combinación.,
shadesHYPERION,items,Clothes,New,HYPERION Agent Glasses,,,,,
shadesHYPERIONDesc,items,Clothes,New,"HYPERION Agent Glasses. It does't not only look cool, it makes you a better Agents out there.",,,,,
cntVendingMachine,blocks,Container,New,"Marcus' Vending Machine",,,,,
cntVendingMachine2,blocks,Container,New,"Marcus' Vending Machine",,,,,
cntVendingMachine2Broken,blocks,Container,New,"Marcus' Vending Machine",,,,,
cntVendingMachineGroupDesc,blocks,Container,New,"Need Weapons? Ammo? Medics? MODs??\nCome here to Marcus' Vending Machines!\nIt has all and even more!\nBuy goods at vending machines with Duke coins.",,,,,
cntVendingMachineTrader,blocks,Container,New,"Marcus' Vending Machine",,,,,
gun44Magnum,items,Gun,KgNone,Funpimps .44 Magnum,,,,,
gun44MagnumDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
gunAK47,items,Gun,KgNone,Funpimps AK-47 Assault Rifle,,,,,
gunAK47Desc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
gunHuntingRifle,items,Gun,KgNone,Funpimps Hunting Rifle,,,,,
gunHuntingRifleDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
gunMR10,items,Gun,KgNone,Funpimps Marksman Rifle,,,,,
gunMR10Desc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
gunPistol,items,Gun,KgNone,Funpimps Pistol,,,,,
gunPistolDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
gunPumpShotgun,items,Gun,KgNone,Funpimps Shotgun,,,,,
gunPumpShotgunDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
gunRocketLauncher,items,Gun,KgNone,Funpimps Rocket Launcher,,,,,
gunRocketLauncherDesc,items,Gun,EnChanged,"A Rocket Launcher shoots rocket propelled grenades.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
gunSMG5,items,Gun,KgNone,Funpimps SMG-5,,,,,
gunSMG5Desc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nFunpimps Variants are the most common Variant in the Wildlands.",,,,,
modGunConverterArmorJungle,item_modifiers,mod,New,JACOBS Manufacturing Conversion Kit,,,,,
modGunConverterArmorJungleDesc,item_modifiers,mod,New,"This Manufacturing Conversion Kit converts the Weapon into a JACOBS style Weapon with some of its Benefits and Drawbacks:\nMore Damage but more Recoil,\nHeadshot-Perk +1",,,,,
modGunConverterCamoDigital,item_modifiers,mod,New,DAHL Manufacturing Conversion Kit,,,,,
modGunConverterCamoDigitalDesc,item_modifiers,mod,New,"This Manufacturing Conversion Kit converts the Weapon into a DAHL style Weapon with some of its Benefits and Drawbacks:\nMore Accurate and less Recoil,\nRunAndGun-Perk +1",,,,,
modGunConverterArmorWinter,item_modifiers,mod,New,BANDIT Manufacturing Conversion Kit,,,,,
modGunConverterArmorWinterDesc,item_modifiers,mod,New,"This Manufacturing Conversion Kit converts the Weapon into a BANDIT style Weapon with some of its Benefits and Drawbacks:\nBigger Mags and Firerate but less accurate,\nAutomaticWeapons-Perk +1",,,,,
modGunConverterTotalArmorJungle,item_modifiers,mod,New,JACOBS Manufacturing Total Conversion Kit,,,,,
modGunConverterTotalArmorJungleDesc,item_modifiers,mod,New,"This Manufacturing Total Conversion Kit converts the Weapon into a JACOBS style Weapon with ALL of its Benefits and Drawbacks:\nMore Damage but more Recoil,\nHeadshot-Perk +2\n\nWARNING! This mod is irreversible!",,,,,
modGunConverterTotalCamoDigital,item_modifiers,mod,New,DAHL Manufacturing Total Conversion Kit,,,,,
modGunConverterTotalCamoDigitalDesc,item_modifiers,mod,New,"This Manufacturing Total Conversion Kit converts the Weapon into a DAHL style Weapon with ALL of its Benefits and Drawbacks:\nMore Accurate and less Recoil,\nRunAndGun-Perk +2\n\nWARNING! This mod is irreversible!",,,,,
modGunConverterTotalArmorWinter,item_modifiers,mod,New,BANDIT Manufacturing Total Conversion Kit,,,,,
modGunConverterTotalArmorWinterDesc,item_modifiers,mod,New,"This Manufacturing Total Conversion Kit converts the Weapon into a BANDIT style Weapon with ALL of its Benefits and Drawbacks:\nBigger Mags and Firerate but less accurate,\nAutomaticWeapons-Perk +2\n\nWARNING! This mod is irreversible!",,,,,
modGunEpicModification,item_modifiers,mod,New,EPIC MODIFICATION,,,,,
modGunEpicModificationDesc,item_modifiers,mod,New,"You are lucky! This Mod will add only Bonusses to all of your weapon stats! Yes! Note though, after applying it cannot be removed again!",,,,,
modGunHardenedBody,item_modifiers,mod,New,Hardened Weapon Customization,,,,,
modGunHardenedBodyDesc,item_modifiers,mod,New,"This Hardened Weapon Customization will add to the Durability of the Weapon, but note it cannot be removed after being applied!",,,,,
modGunElementFire,item_modifiers,mod,New,Fire Element,,,,,
modGunElementFireDesc,item_modifiers,mod,New,"Rare Fire Element. Adds Fire-Damage and burns all Targets!\n\nWARNING! This mod is irreversible!",,,,,
modGunElementElec,item_modifiers,mod,New,Electric Element,,,,,
modGunElementElecDesc,item_modifiers,mod,New,"Rare Electric Element. Adds Electric-Damage and shocks all Targets!\n\nWARNING! This mod is irreversible!",,,,,
modGunElementIce,item_modifiers,mod,New,Ice Element,,,,,
modGunElementIceDesc,item_modifiers,mod,New,"Rare Ice Element. Adds Cold-Damage and stuns all Targets!\n\nWARNING! This mod is irreversible!",,,,,
modGunElementToxic,item_modifiers,mod,New,Toxic Element,,,,,
modGunElementToxicDesc,item_modifiers,mod,New,"Rare Toxic Element. Adds Toxic-Damage and burns all Targets!\n\nWARNING! This mod is irreversible!",,,,,
modGunElementIntense,item_modifiers,mod,New,Maliwan Intensifier Element,,,,,
modGunElementIntenseDesc,item_modifiers,mod,New,"Rare Intensifier Element. Intensifies Elemental Damage on Maliwan Weapons!\n\nWARNING! This mod is irreversible!",,,,,
modGunAdvancedBarrel,item_modifiers,mod,New,Advanced Barrel,,,,,
modGunAdvancedBarrelDesc,item_modifiers,mod,New,Increases Damage.,,,,,
modGunAdvancedBarrelSchematic,items,Book,New,Advanced Barrel Schematic,,,,,
modGunMagazineExtender,item_modifiers,mod,New,Magazine Extender,,,,,
modGunMagazineExtenderDesc,item_modifiers,mod,New,Increases magazine capacity.,,,,,
modGunMagazineExtenderSchematic,items,Book,New,Magazine Extender Schematic,,,,,
modGunMagazineExtenderII,item_modifiers,mod,New,Bandit Drum Magazine Extender,,,,,
modGunMagazineExtenderIIDesc,item_modifiers,mod,New,Increases magazine capacity in Bandit Weapons.,,,,,
modGunMagazineExtenderIISchematic,items,Book,New,Bandit Drum Magazine Extender Schematic,,,,,
modGunMagazineExtenderMagnum,item_modifiers,mod,New,Magazine Extender for 44 Magnum,,,,,
modGunMagazineExtenderMagnumDesc,item_modifiers,mod,New,Increases magazine capacity.,,,,,
modGunMagazineExtenderMagnumSchematic,items,Book,New,Magazine Extender for 44 Magnums Schematic,,,,,
modGunMagazineExtenderHR,item_modifiers,mod,New,Magazine Extender for Hunting Rifle,,,,,
modGunMagazineExtenderHRDesc,item_modifiers,mod,New,Increases magazine capacity.,,,,,
modGunMagazineExtenderHRSchematic,items,Book,New,Magazine Extender for Hunting Rifles Schematic,,,,,
modGunMagazineExtenderSG,item_modifiers,mod,New,Magazine Extender for Shotguns,,,,,
modGunMagazineExtenderSGDesc,item_modifiers,mod,New,Increases magazine capacity.,,,,,
modGunMagazineExtenderSGSchematic,items,Book,New,Magazine Extender for Shotguns Schematic,,,,,
modArmorShield,item_modifiers,mod,New,Armor Shield Mod,,,,,
modArmorShieldDesc,item_modifiers,mod,New,"Experimental HYPERION Armor Mod.\nGreatly enhances your Survivability out there in the Wilderness!!\n\nWARNING! This mod is irreversible!",,,,,
modArmorShieldSchematic,items,Book,New,Armor Shield Mod Schematic,,,,,
modArmorStoragePocket,item_modifiers,mod,New,Storage Pocket,,,,,
modArmorStoragePocketDesc,item_modifiers,mod,New,Decrease encumbrance penalty by 3 by installing this modification into your armor.,,,,,
modArmorStoragePocketSchematic,items,mod,New,Storage Pocket Schematic,,,,,
modArmorDoubleStoragePocket,item_modifiers,mod,New,Double Storage Pocket,,,,,
modArmorDoubleStoragePocketDesc,item_modifiers,mod,New,Decrease encumbrance penalty by 6 by installing this modification into your armor.,,,,,
modArmorDoubleStoragePocketSchematic,items,mod,New,Double Storage Pocket,,,,,
modArmorTripleStoragePocket,item_modifiers,mod,New,Triple Storage Pocket,,,,,
modArmorTripleStoragePocketDesc,item_modifiers,mod,New,Decrease encumbrance penalty by 9 by installing this modification into your armor.,,,,,
modArmorTripleStoragePocketSchematic,item_modifiers,mod,New,Triple Storage Pocket Schematic,,,,,
statModSlots,UI,Item stat,New,Mod Slots,,,,,
xuiQuality0,UI,Item Info,KgNone,Broken,,,,,
xuiQuality1,UI,Item Info,KgNone,Common,,,,,
xuiQuality2,UI,Item Info,KgNone,Uncommon,,,,,
xuiQuality3,UI,Item Info,KgNone,Rare,,,,,
xuiQuality4,UI,Item Info,KgNone,Epic,,,,,
xuiQuality5,UI,Item Info,KgNone,Legendary,,,,,
xuiQuality6,UI,Item Info,KgNone,Legendary,,,,,
questTraderAdvertisement,items,Quest Note,KgNone,"Trader Advertisement",,,,,
questTraderAdvertisementDesc,items,Quest Note,KgNone,"Come buy and sell at the nearest Trader!",,,,,
questKillSomeZombies,items,Quest Note,KgNone,"Quest: Kill some Zombies",,,,,
questKillSomeZombiesDesc,items,Quest Note,KgNone,"Let's see if you can take some action...",,,,,
questKillManyZombies,items,Quest Note,KgNone,"Quest: Kill many Zombies",,,,,
questKillManyZombiesDesc,items,Quest Note,KgNone,"Let's see if you can take more action...",,,,,
questRereadIntro,items,Quest Note,KgNone,"Note: Reread the Starting Intro",,,,,
questRereadIntroDesc,items,Quest Note,KgNone,"Wanna read that so important Starting Intro again? Or were you just lazy and haven't read it at Start at all?!\n\nAh, I see.",,,,,
BZSPAutoTurret,blocks,Electricity,New,Selfpowered Auto Turret,,,,,
BZSPAutoTurretDesc,blocks,Electricity,New,"A motion sensing bullet hose. No really, this thing eats ammunition.\nSelfpowered Version, not as effective as the powered Variant!",,,,,
BZSPShotgunTurret,blocks,Electricity,New,Selfpowered Shotgun Turret,,,,,
BZSPShotgunTurretDesc,blocks,Electricity,New,"A motion sensing shotgun turret. What more needs to be said?\nSelfpowered Version, not as effective as the powered Variant!",,,,,
ammoAdminTurret,items,Ammo,EnChanged,9mm Round Admin-Ammo,,,,,
ammoAdminTurretDesc,items,Ammo,KgNone,"A 9mm round usable only in Admin-Turrets like Axton's Auto Turret!",,,,,
questBZchooseActionSkill,items,Quest Note,KgNone,Choose Your Action Skill,,,,,
questBZchooseActionSkillDesc,items,Quest Note,KgNone,"Choose Your Action Skill, but choose wisely!",,,,,
BZchooseActionSkill,items,Part,New,Action Skill Pill Box,,,,,
BZchooseActionSkillDesc,items,Part,New,"Get your choosen Action Skill Pill out of this Box!\nHint: Craft the desired Pill!",,,,,
statShowActionSkill,UI,Item stat,New,Action Skill,,,,,
reqActionSkill01-1,progression,Attribute,New,Level 1\ActionSkill 1,,,,,
reqActionSkill03-32,progression,Attribute,New,Level 32\ActionSkill 3,,,,,
reqActionSkill05-70,progression,Attribute,New,Level 70\ActionSkill 5,,,,,
reqActionSkill07-100,progression,Attribute,New,Level 100\ActionSkill 7,,,,,
reqActionSkill10-150,progression,Attribute,New,Level 150\ActionSkill 10,,,,,
ActionSkill,progression,Attribute,New,ActionSkill,,,,,
attActionSkill,progression,Attribute,New,ActionSkill,,,,,
attActionSkillDesc,progression,Attribute,New,"Your ActionSkill is your special Ability which you have mastered in your Agency. Increase this to get more Power out of it!",,,,,
attActionSkillName,progression,Attribute,New,Attribute: ActionSkill,,,,,
attActionSkillRank10Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank1Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank2Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank3Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank4Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank5Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank6Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank7Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank8Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
attActionSkillRank9Desc,progression,Attribute,New,Make a bit more Damage.,,,,,
BZActionSkillAxton,items,Medical,EnChanged KgNone,"Axton's Action Skill Pill",,,,,
BZActionSkillAxtonDesc,items,Medical,EnChanged,"You have choosen Axton's Commando Abilities.\nFine, now drink that Pill down!",,,,,
skillAxtonDesc,progression,Skill,New,Perks of Axton the Commando,,,,,
skillAxtonName,progression,Skill,New,Axton's Perks,,,,,
perkAxtonTurretDesc,progression,Perk,New,"Get better Auto Turrets:\nmore Damage, longer Livetime...",,,,,
perkAxtonTurretName,progression,Perk,New,Axton's Auto Turret,,,,,
perkAxtonTurretRank1Desc,progression,Perk,New,"Auto Turret MKI. Max 50 sec Livetime. Damage 35. Burst: 10. Firerate: 0.05.",,,,,
perkAxtonTurretRank2Desc,progression,Perk,New,"Auto Turret MKII. Max 80 sec Livetime. Damage 40. Burst: 15. Firerate: 0.047.",,,,,
perkAxtonTurretRank3Desc,progression,Perk,New,"Auto Turret MKIII. Max 100 sec Livetime. Damage 47. Burst: 20. Firerate: 0.044.",,,,,
perkAxtonTurretRank4Desc,progression,Perk,New,"Auto Turret MKIV. Max 110 sec Livetime. Damage 55. Burst: 30. Firerate: 0.04.",,,,,
perkAxtonTurretRank5Desc,progression,Perk,New,"Auto Turret MKV. Max 120 sec Livetime. Damage 65. Burst: 40. Firerate: 0.03.",,,,,
BZAxtonAutoTurret,blocks,Electricity,New,Axton's Auto Turret MKI,,,,,
BZAxtonAutoTurretDesc,blocks,Electricity,New,"Axton's special motion sensing bullet hose. No really, this thing eats ammunition. But good thing is, it doesn't cost any! Good thing, right?!",,,,,
BZAxtonAutoTurretII,blocks,Electricity,New,Axton's Auto Turret MKII,,,,,
BZAxtonAutoTurretIIDesc,blocks,Electricity,New,"Axton's special motion sensing bullet hose. No really, this thing eats ammunition. But good thing is, it doesn't cost any! Good thing, right?!",,,,,
BZAxtonAutoTurretIII,blocks,Electricity,New,Axton's Auto Turret MKIII,,,,,
BZAxtonAutoTurretIIIDesc,blocks,Electricity,New,"Axton's special motion sensing bullet hose. No really, this thing eats ammunition. But good thing is, it doesn't cost any! Good thing, right?!",,,,,
BZAxtonAutoTurretIV,blocks,Electricity,New,Axton's Auto Turret MKIV,,,,,
BZAxtonAutoTurretIVDesc,blocks,Electricity,New,"Axton's special motion sensing bullet hose. No really, this thing eats ammunition. But good thing is, it doesn't cost any! Good thing, right?!",,,,,
BZAxtonAutoTurretV,blocks,Electricity,New,Axton's Auto Turret MKV,,,,,
BZAxtonAutoTurretVDesc,blocks,Electricity,New,"Axton's special motion sensing bullet hose. No really, this thing eats ammunition. But good thing is, it doesn't cost any! Good thing, right?!",,,,,
BZAxtonAutoTurretPlaceable,items,Item,KgNone,Axton's Auto Turret MKI,,,,,
BZAxtonAutoTurretPlaceableDesc,items,Item,KgNone,"This is Axton's ActionSkill!\nAn Auto Turret with near unlimmited Ammo, but only has a short living time!\nPlace it on the Ground to unpack!\n\n(Ability restores after 10 min.)",,,,,
BZAxtonAutoTurretIIPlaceable,items,Item,KgNone,Axton's Auto Turret MKII,,,,,
BZAxtonAutoTurretIIPlaceableDesc,items,Item,KgNone,"This is Axton's ActionSkill!\nAn Auto Turret with near unlimmited Ammo,\nbut only has a short living time!\nPlace it on the Ground to unpack!\n\n(Ability restores after 10 min.)",,,,,
BZAxtonAutoTurretIIIPlaceable,items,Item,KgNone,Axton's Auto Turret MKIII,,,,,
BZAxtonAutoTurretIIIPlaceableDesc,items,Item,KgNone,"This is Axton's ActionSkill!\nAn Auto Turret with near unlimmited Ammo,\nbut only has a short living time!\nPlace it on the Ground to unpack!\n\n(Ability restores after 10 min.)",,,,,
BZAxtonAutoTurretIVPlaceable,items,Item,KgNone,Axton's Auto Turret MKIV,,,,,
BZAxtonAutoTurretIVPlaceableDesc,items,Item,KgNone,"This is Axton's ActionSkill!\nAn Auto Turret with near unlimmited Ammo,\nbut only has a short living time!\nPlace it on the Ground to unpack!\n\n(Ability restores after 10 min.)",,,,,
BZAxtonAutoTurretVPlaceable,items,Item,KgNone,Axton's Auto Turret MKV,,,,,
BZAxtonAutoTurretVPlaceableDesc,items,Item,KgNone,"This is Axton's ActionSkill!\nAn Auto Turret with near unlimmited Ammo,\nbut only has a short living time!\nPlace it on the Ground to unpack!\n\n(Ability restores after 10 min.)",,,,,
BZAxtonAutoTurretEmpty,items,Item,KgNone,Depleted Axton's Auto Turret,,,,,
BZAxtonAutoTurretEmptyDesc,items,Item,KgNone,"Axton's Auto Turret is depleted. After using it needs to be repaired, so use your backpack crafting menu for that!",,,,,
buffBZAutoTurretWaiting,buffs,Buff,New,"Ready again in",,,,,
buffBZAutoTurretDesc,buffs,Buff,New,"Axton's Auto Turret Refresh Timer",,,,,
buffBZAutoTurretInit,buffs,Buff,New,"Activate Axton's Personality in ",,,,,
buffBZAutoTurretInitDesc,buffs,Buff,New,"Activate Axton's Personality and special Skills",,,,,
buffBZAutoTurret,buffs,Buff,New,"!! ACTIONSKILL AUTOTURRET !!",,,,,
buffBZAutoTurretII,buffs,Buff,New,"!! ACTIONSKILL AUTOTURRET !!",,,,,
buffBZAutoTurretIII,buffs,Buff,New,"!! ACTIONSKILL AUTOTURRET !!",,,,,
buffBZAutoTurretIV,buffs,Buff,New,"!! ACTIONSKILL AUTOTURRET !!",,,,,
buffBZAutoTurretV,buffs,Buff,New,"!! ACTIONSKILL AUTOTURRET !!",,,,,
buffBZAutoTurretOnDesc,buffs,Buff,New,"Axton's Autoturret Actionskill :\n\nGet ready to Fight!\n\nGet your Auto Turret into Action!!",,,,,
BZActionSkillSalvadore,items,Medical,EnChanged KgNone,"Salvadore's Action Skill Pill",,,,,
BZActionSkillSalvadoreDesc,items,Medical,EnChanged,"You have choosen Salvadore's Gunzerking Abilities.\nFine, now drink that Pill down!",,,,,
skillSalvadoreDesc,progression,Skill,New,Perks of Salvadore the Gunzerker,,,,,
skillSalvadoreName,progression,Skill,New,Salvadore's Perks,,,,,
