Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
sleepingAwesomeTooltip,buffs,Buff,KgNone,You are resting. Health and stamina recover faster when resting.,"Vous vous reposez. Lors du repos, la santé et l'endurance remontent plus rapidement.","Du ruhst dich aus. Gesundheit und Ausdauer erholen sich schneller, wenn du dich ausruhst.",,Estás descansando. Recuperas salud y resistencia con mayor rapidez cuando estás descansando.,
sleepingDesc,buffs,Buff,KgNone,You are resting. Health and stamina recover faster when resting.,"Vous vous reposez. Lors du repos, la santé et l'endurance remontent plus rapidement.","Du ruhst dich aus. Gesundheit und Ausdauer erholen sich schneller, wenn du dich ausruhst.",,Estás descansando. Recuperas salud y resistencia con mayor rapidez cuando estás descansando.,
sleepingTooltip,buffs,Buff,KgNone,You are resting. Health and stamina recover faster when resting.,"Vous vous reposez. Lors du repos, la santé et l'endurance remontent plus rapidement.","Du ruhst dich aus. Gesundheit und Ausdauer erholen sich schneller, wenn du dich ausruhst.",,Estás descansando. Recuperas salud y resistencia con mayor rapidez cuando estás descansando.,
smell,buffs,Buff,KgNone,Emitting Smell,Odeur,Stinkende Last,,Emanando olor,
smellDesc,buffs,Buff,KgNone,You are carrying something that smells and attracts zombies. Store it in a container.,Vous portez quelque chose dont l'odeur attire les zombies. Placez-le dans un espace de stockage.,"Du trägst etwas bei dir, das stinkt und Zombies anzieht. Bewahre es in einem Behälter auf.",,Llevas algo que emana un olor y atrae a los zombis. Guárdalo en un recipiente.,
smellTooltip,buffs,Buff,KgNone,You are carrying something that smells and attracts zombies. Store it in a container.,Vous portez quelque chose dont l'odeur attire les zombies. Placez-le dans un espace de stockage.,"Du trägst etwas bei dir, das stinkt und Zombies anzieht. Bewahre es in einem Behälter auf.",,Llevas algo que emana un olor y atrae a los zombis. Guárdalo en un recipiente.,
smelly,buffs,Buff,KgNone,Smelly,Puanteur,Stinker,,Apestoso,
smellyDesc,buffs,Buff,KgNone,You stink.,Vous puez.,Du stinkst.,,Apestas.,
smellyTooltip,buffs,Buff,KgNone,You stink.,Vous puez.,Du stinkst.,,Apestas.,
snowberryPoisonDesc,buffs,Buff,New,Borderline edible means don't eat too much of this at once.,,,,,
snowberryPoisonName,buffs,Buff,New,Snowberry Poisoning,,,,,
snowberryPoisonTooltip,buffs,Buff,New,You are not feeling well.,,,,,
snowberryWarmingDesc,buffs,Buff,New,Great for cold days but treat with caution.,,,,,
snowberryWarmingName,buffs,Buff,New,Cold Resistence,,,,,
snowberryWarmingTooltip,buffs,Buff,New,The cold has lost some sting.,,,,,
stewWarming,buffs,Buff,KgNone,A nice hot stew,Un bon ragoût bien chaud,"Ein guter, warmer Eintopf",,Un rico estofado.,
stewWarmingDesc,buffs,Buff,KgNone,Just the thing to warm you up on a cold winter's nights.,Idéal pour se réchauffer lors des longues soirées d'hiver.,"Genau das Richtige, um dich in einer kalten Winternacht aufzuwärmen.",,Perfecto para calentarte en las frías noches invernales.,
stewWarmingTooltip,buffs,Buff,KgNone,"Your heart, soul, and the rest of you already feel warmer.","Votre cœur, votre âme et votre corps sont déjà réchauffés.","Dein Herz, deine Seele und der Rest von dir fühlen sich bereits wärmer.",,"Sientes más calidez en el corazón, alma y cuerpo.",
trapDamage1EffectDesc,buffs,Buff,New,You are taking damage from a trap. Move away!,,,,,
trapDamage1EffectName,buffs,Buff,New,Trap Damage,,,,,
trapDamage1EffectTooltip,buffs,Buff,New,You are taking trap damage!,,,,,
warmByFire,buffs,Buff,KgNone,Warmed By A Fire,Chaleur du feu,Vom Feuer gewärmt,,El fuego te calienta,
warmByFireDesc,buffs,Buff,KgNone,You feel warm by the fire.,Le feu vous réchauffe.,Das Feuer wärmt dich.,,Estás calentito junto al fuego.,
warmByFireTooltip,buffs,Buff,KgNone,You feel warm by the fire.,Le feu vous réchauffe.,Das Feuer wärmt dich.,,Estás calentito junto al fuego.,
wellness,buffs,Buff,KgNone,Gain Wellness,Gain en bien-être,Erhalte Wohlbefinden,,Aumenta el bienestar,
wellnessDesc,buffs,Buff,KgNone,You are gaining health.,Votre santé s'améliore.,Du erhältst Gesundheit.,,Estás recobrando salud.,
wellnessSmallGain,buffs,Buff,KgNone,Wellness Improved,Bien-être augmenté,Wohlbefinden hat sich verbessert,,Bienestar mejorado,
wellnessSmallGainDesc,buffs,Buff,KgNone,Your wellness has improved.,Votre bien-être a augmenté.,Dein Wohlbefinden hat sich verbessert.,,Tu bienestar ha mejorado.,
wellnessSmallGainTooltip,buffs,Buff,KgNone,Your wellness has improved.,Votre bien-être a augmenté.,Dein Wohlbefinden hat sich verbessert.,,Tu bienestar ha mejorado.,
wellnessTooltip,buffs,Buff,KgNone,You are gaining health.,Votre santé s'améliore.,Du erhältst Gesundheit.,,Estás recobrando salud.,
buffElementWetName,buffs,Buff,KgNone,Wetness,Humidité,Nässe,,Mojado,
buffElementWetDesc,buffs,Buff,KgNone,You are wet which will make you colder. This may or may not be a good thing.,"L'humidité va vous refroidir. Cela peut être une bonne chose, ou pas.","Du bist nass, wodurch dir kälter wird. Das kann eine gute Sache sein. Oder auch nicht.",,"Estás mojado, lo que te hace estar frío. Esto puede ser algo bueno, o todo lo contrario",
buffElementWetTooltip,buffs,Buff,KgNone,You are wet.,Vous êtes humide.,Du bist nass.,,Estás mojado.,
wellnessDecreased,buffs,Tooltip,KgNone,Wellness ({0}): Maximum health and stamina cap decreased to {1},Bien-être ({0}) : santé et endurance maximales réduites de {1},Wohlbefinden ({0}): Obergrenze für maximale Gesundheit und Ausdauer ist auf {1} gesunken,,Bienestar ({0}): La salud máxima y el límite de resistencia se han reducido a {1}.,
wellnessIncreased,buffs,Tooltip,KgNone,Wellness (+{0}): Maximum health and stamina cap increased to {1},Bien-être (+{0}) : santé et endurance maximales augmentées de {1},Wohlbefinden (+{0}): Obergrenze für maximale Gesundheit und Ausdauer ist auf {1} gestiegen,,Bienestar (+{0}): La salud máxima y el límite de resistencia han aumentado a {1}.,
entitycommand_drive,entities,Radial,New,Drive,,Fahren,,,
entitycommand_horn,entities,Radial,New,Honk horn,,Hupe betätigen,,,
entitycommand_keypad,entities,Radial,New,Enter code,,Code eingeben,,,
entitycommand_lock,entities,Radial,New,Lock,,Abschließen,,,
entitycommand_refuel,entities,Radial,New,Refuel,,Auftanken,,,
entitycommand_repair,entities,Radial,New,Repair,,Reparieren,,,
entitycommand_ride,entities,Radial,New,Ride,,,,,
entitycommand_Search,entities,Radial,New,Search,,Durchsuchen,,,
entitycommand_service,entities,Radial,New,Open,,Öffnen,,,
entitycommand_storage,entities,Radial,New,Storage,,,,,
entitycommand_take,entities,Radial,New,Take,,Aufnehmen,,,
entitycommand_talk,entities,Radial,New,Talk,,Reden,,,
entitycommand_trade,entities,Radial,New,Trade,,Handeln,,,
entitycommand_unlock,entities,Radial,New,Unlock,,Aufschließen,,,
animalBear,entityclasses,Entity,KgNone,Bear,Ours,Bär,,Oso,
animalBoar,entityclasses,Entity,New,Boar,,,,,
animalChicken,entityclasses,Entity,KgNone,Chicken,Poulet,Huhn,,Pollo,
animalDoe,entityclasses,Entity,New,Doe,,Reh,,,
animalPig,entityclasses,Entity,KgNone,Pig,Porc,Schwein,,Cerdo,
animalRabbit,entityclasses,Entity,KgNone,Rabbit,Lapin,Hase,,Conejo,
animalStag,entityclasses,Entity,KgNone,Stag,Cerf,Hirsch,,Ciervo,
animalZombieDog,entityclasses,Entity,KgNone,Zombie Dog,Chien enragé,Zombie-Hund,,Perro zombi,
animalZombieVulture,entityclasses,Entity,New,Zombie Vulture,,,,,
npcBanditMelee,entityclasses,Entity,New,Melee Bandit,,,,,
npcBanditRanged,entityclasses,Entity,New,Ranged Bandit,,,,,
npcSurvivorRanged,entityclasses,Entity,New,Survivor,,,,,
npcTraderBob,entityclasses,Entity,New,Trader Bob,,,,,
npcTraderHugh,entityclasses,Entity,New,Trader Hugh,,,,,
npcTraderJimmy,entityclasses,Entity,New,Trader Jimmy,,,,,
npcTraderJoel,entityclasses,Entity,New,Trader Joel,,,,,
npcTraderRekt,entityclasses,Entity,New,Trader Rekt,,,,,
npcTraderJen,entityclasses,Entity,New,Trader Jen,,,,,
npcTraderTest,entityclasses,Entity,New,Trader Test,,,,,
sc_General,entityclasses,Entity,KgNone,Supply Crate,Caisse de provisions,Vorratskiste,,Caja de suministros,
Trader,entityclasses,Entity,New,Trader,,,,,
zombieArlene,entityclasses,Entity,KgNone,Putrid Girl,Fille putride,Verfaultes Mädchen,,Niña putrefacta,
zombieArleneFeral,entityclasses,Entity,New,Feral Putrid Girl,,,,,
zombieBehemoth,entityclasses,Entity,New,Zombie Behemoth,,,,,
zombieBiker,entityclasses,Entity,New,Zombie Biker,,Zombie Biker,,,
zombieBoe,entityclasses,Entity,KgNone,Infected Survivor,Survivant infecté,Infizierter Überlebender,,Sobreviviente infectado,
zombieBoeFeral,entityclasses,Entity,New,Feral Infected Survivor,,,,,
zombieBurnt,entityclasses,Entity,KgNone,Burn Victim,Calciné,Brandopfer,,Víctima quemada,
zombieBusinessMan,entityclasses,Entity,New,Zombie Businessman,,,,,
zombieBusinessManFeral,entityclasses,Entity,New,Feral Zombie Businessman,,,,,
zombieCheerleader,entityclasses,Entity,New,Cheerleader Zombie,,,,,
zombieCheerleaderFeral,entityclasses,Entity,New,Feral Cheerleader Zombie,,,,,
zombieDarlene,entityclasses,Entity,KgNone,Decayed Mother,Mère décomposée,Verweste Mutter,,Madre podrida,
zombieDarleneFeral,entityclasses,Entity,New,Feral Mother,,,,,
zombieFarmer,entityclasses,Entity,New,Zombie Farmer,,,,,
zombieFarmerFeral,entityclasses,Entity,New,Feral Zombie Farmer,,,,,
zombieFatCop,entityclasses,Entity,KgNone,Infected Policeman,Policier infecté,Infizierter Polizist,,Policía infectado,
zombieFatCopFeral,entityclasses,Entity,New,Feral Policeman,,,,,
zombieFatCopRadiated,entityclasses,Entity,New,Radiated Policeman,,,,,
zombieFatHawaiian,entityclasses,Entity,New,Disturbed Tourist,,Gestörter Tourist,,,
zombieFatHawaiianFeral,entityclasses,Entity,New,Feral Tourist,,,,,
zombieFemaleFat,entityclasses,Entity,New,Hungry Zombie,,,,,
zombieFemaleFatFeral,entityclasses,Entity,New,Feral Hungry Zombie,,,,,
zombieFootballPlayer,entityclasses,Entity,New,Team Z Player,,,,,
zombieJoe,entityclasses,Entity,KgNone,Festering Cadaver,Cadavre purulent,Eitrige Leiche,,Cadáver descompuesto,
zombieJoeFeral,entityclasses,Entity,New,Feral Cadaver,,,,,
zombieMaleHazmat,entityclasses,Entity,New,Hazardous Worker,,,,,
zombieMarlene,entityclasses,Entity,KgNone,Departed Woman,Défunte,Verstorbene Frau,,Mujer difunta,
zombieMarleneFeral,entityclasses,Entity,New,Feral Woman,,,,,
zombieMoe,entityclasses,Entity,KgNone,Bloated Walker,Rôdeur obèse,Aufgedunsener Streuner,,Caminante hinchado,
zombieMoeFeral,entityclasses,Entity,New,Feral Bloated Walker,,,,,
zombieNurse,entityclasses,Entity,KgNone,Plagued Nurse,Infirmière pestiférée,Verseuchte Krankenschwester,,Enfermera infestada,
zombieNurseFeral,entityclasses,Entity,New,Feral Nurse,,,,,
zombieOldTimer,entityclasses,Entity,New,Zombie Cowboy,,Zombie Cowboy,,,
zombieOldTimerFeral,entityclasses,Entity,New,Feral Zombie Cowboy,,,,,
zombieScreamer,entityclasses,Entity,KgNone,Screamer Zombie,Zombie hurleur,Schreier-Zombie,,Zombi gritón,
zombieScreamerFeral,entityclasses,Entity,New,Feral Screamer,,,,,
zombieSkateboarder,entityclasses,Entity,New,Skater Punk Zombie,,,,,
zombieSkateboarderFeral,entityclasses,Entity,New,Feral Skater Zombie,,,,,
zombieSnow,entityclasses,Entity,KgNone,Frozen Lumberjack,Bûcheron gelé,Erfrorener Holzfäller,,Leñador congelado,
zombieSnowFeral,entityclasses,Entity,New,Feral Frozen Lumberjack,,,,,
zombieSoldier,entityclasses,Entity,New,Fallen Soldier,,,,,
zombieSoldierFeral,entityclasses,Entity,New,Feral Soldier,,,,,
zombieSpider,entityclasses,Entity,KgNone,Spider Zombie,Zombie araignée,Spinnen-Zombie,,Araña zombi,
zombieSpiderFeral,entityclasses,Entity,New,Feral Spider Zombie,,,,,
zombieSpiderFeralRadiated,entityclasses,Entity,New,Feral Radiated Spider Zombie,,,,,
zombieSteve,entityclasses,Entity,KgNone,Reanimated Corpse,Corps réanimé,Wiederbelebte Leiche,,Cadáver reanimado,
zombieSteveCrawler,entityclasses,Entity,KgNone,Crawler,Rampeur,Kriecher,,Oruga,
zombieSteveCrawlerFeral,entityclasses,Entity,New,FeralCrawler,,,,,
zombieSteveFeral,entityclasses,Entity,New,Feral Corpse,,,,,
zombieStripper,entityclasses,Entity,New,Zombie Stripper,,Untote Stripperin,,,
zombieStripperFeral,entityclasses,Entity,New,Feral Stripper,,,,,
zombieUtilityWorker,entityclasses,Entity,New,Utility Worker Zombie,,,,,
zombieUtilityWorkerFeral,entityclasses,Entity,New,Feral Utility Worker,,,,,
zombieWightFeral,entityclasses,Entity,KgNone,Feral Wight,Rôdeur féroce,Wilder Streuner,,Caminante salvaje,
zombieWightFeralRadiated,entityclasses,Entity,New,Feral Radiated Wight,,"Wilder Streuner, verstrahlt",,,
zombieYo,entityclasses,Entity,KgNone,Rotting Carcass,Carcasse pourrie,Verrottender Kadaver,,Cuerpo podrido,
zombieYoFeral,entityclasses,Entity,New,Feral Carcass,,,,,
DroppedLootContainer,entityclasses,Entity Info,New,Dropped Loot,,,,,
EntityLootContainerBandit,entityclasses,Entity Info,New,Dropped Loot,,,,,
EntityLootContainerBoss,entityclasses,Entity Info,New,Dropped Loot,,,,,
EntityLootContainerRegular,entityclasses,Entity Info,New,Dropped Loot,,,,,
EntityLootContainerStrong,entityclasses,Entity Info,New,Dropped Loot,,,,,
EvisceratedRemains,entityclasses,Entity Info,New,Eviscerated Remains,,,,,
playersBackpack,entityclasses,Entity Info,KgNone,{0}'s backpack,Sac à dos de {0},Rucksack von {0},,La mochila de {0},
modArmorCoolingMesh,item_modifiers,mod,New,Cooling Mesh,,,,,
modArmorCoolingMeshDesc,item_modifiers,mod,New,This armor modification adds insulation against harsh hot weather.,,,,,
modArmorCoolingMeshSchematic,items,mod,New,Cooling Mesh Schematic,,,,,
modArmorDoubleStoragePocket,item_modifiers,mod,New,Double Storage Pocket,,,,,
modArmorDoubleStoragePocketDesc,item_modifiers,mod,New,Decrease encumbrance penalty by 2 by installing this modification into your armor.,,,,,
modArmorDoubleStoragePocketSchematic,items,mod,New,Double Storage Pocket,,,,,
modArmorImpactBracing,item_modifiers,mod,New,Impact Bracing,,,,,
modArmorImpactBracingDesc,item_modifiers,mod,New,Reduces fall damage.,,,,,
modArmorImpactBracingSchematic,items,mod,New,Impact Bracing Schematic,,,,,
modArmorInsulatedLiner,item_modifiers,mod,New,Armor Mod: Insulated Liner,,,,,
modArmorInsulatedLinerDesc,item_modifiers,mod,New,Install this into your armor to give you insulation from the cold.,,,,,
modArmorInsulatedLinerSchematic,items,,New,Insulated liner Schematic,,,,,
modArmorIronPlating,item_modifiers,mod,New,Iron Plating,,,,,
modArmorIronPlatingDesc,,,,Improve your armor rating with this iron plating. Can only be installed in  heavy armor.,,,,,
modArmorIronPlatingSchematic,items,,New,Iron Plating Schematic,,,,,
modArmorSteelPlating,item_modifiers,mod,New,Steel Plating,,,,,
modArmorSteelPlatingDesc,,,,Improve your armor rating with this steel plating. Can only be installed in  heavy armor.,,,,,
modArmorSteelPlatingSchematic,items,mod,New,Steel Plating Schematic,,,,,
modArmorMilitaryPlating,item_modifiers,mod,New,Military Plating,,,,,
modArmorMilitaryPlatingDesc,item_modifiers,mod,New,Improve your armor rating with this military grade plating. Can only be installed in light armor better than padded.,,,,,
modArmorMilitaryPlatingSchematic,items,mod,New,Military Plating Schematic,,,,,
modArmorPlasticPlating,item_modifiers,mod,New,Plastic Plating,,,,,
modArmorPlasticPlatingDesc,item_modifiers,mod,New,Improve your armor rating with this plastic plating. Can only be installed in light armor better than padded.,,,,,
modArmorPlasticPlatingSchematic,items,mod,New,Plastic Plating Schematic,,,,,
modArmorReinforcedPadding,item_modifiers,mod,New,Reinforced Padding,,,,,
modArmorReinforcedPaddingDesc,item_modifiers,mod,New,Improve your armor rating with this reinforced padding. Can only be installed in light armor.,,,,,
modArmorReinforcedPaddingSchematic,items,mod,New,Reinforced Padding Schematic,,,,,
modArmorScrapPlating,item_modifiers,mod,New,Scrap Plating,,,,,
modArmorScrapPlatingDesc,item_modifiers,mod,New,Improve your armor rating with this scrap plating. Can only be installed in  heavy armor.,,,,,
modArmorScrapPlatingSchematic,items,mod,New,Scrap Plating Schematic,,,,,
modArmorSpikedKnuckles,item_modifiers,mod,New,Spiked Knuckles,,,,,
modArmorSpikedKnucklesDesc,item_modifiers,mod,New,Increase unarmed damage. Can only be installed in armored gloves.,,,,,
modArmorSpikedKnucklesSchematic,items,mod,New,Spiked Knuckles,,,,,
modArmorStoragePocket,item_modifiers,mod,New,Storage Pocket,,,,,
modArmorStoragePocketDesc,item_modifiers,mod,New,Decrease encumbrance penalty by 1 by installing this modification into your armor.,,,,,
modArmorStoragePocketSchematic,items,mod,New,Storage Pocket Schematic,,,,,
modArmorTripleStoragePocket,item_modifiers,mod,New,Triple Storage Pocket,,,,,
modArmorTripleStoragePocketDesc,item_modifiers,mod,New,Decrease encumbrance penalty by 3 by installing this modification into your armor.,,,,,
modArmorTripleStoragePocketSchematic,item_modifiers,mod,New,Triple Storage Pocket Schematic,,,,,
modArmorWaterPurifier,item_modifiers,mod,New,Water Purifier,,,,,
modArmorWaterPurifierDesc,item_modifiers,mod,New,Purifies any water consumed while installed in your helmet.,,,,,
modArmorWaterPurifierSchematic,items,mod,New,Water Purifier Schematic,,,,,
modDyeBrown,item_modifiers,mod,New,Dye: Brown,,,,,
modDyeBlack,item_modifiers,mod,New,Dye: Black,,,,,
modDyeBlue,item_modifiers,mod,New,Dye: Blue,,,,,
modDyeGreen,item_modifiers,mod,New,Dye: Green,,,,,
modDyeGroupDesc,item_modifiers,mod,New,Adding a dye mod applies a tint to the entire held or worn item.\nIt takes a mod slot so you get the normal damage bonus from installing this.,,,,,
modDyeOrange,item_modifiers,mod,New,Dye: Orange,,,,,
modDyePurple,item_modifiers,mod,New,Dye: Purple,,,,,
modDyeRed,item_modifiers,mod,New,Dye: Red,,,,,
modDyeWhite,item_modifiers,mod,New,Dye: Solvent,,,,,
modDyeYellow,item_modifiers,mod,New,Dye: Yellow,,,,,
modDyePink,item_modifiers,mod,New,Dye: Pink,,,,,
modGunBarrelExtender,item_modifiers,mod,New,Barrel Extender,,,,,
modGunBarrelExtenderDesc,item_modifiers,mod,New,"Increases damage, range and aimed accuracy but makes the weapon more unwieldy when fired from the hip.",,,,,
modGunBipod,item_modifiers,mod,New,Bipod,,,,,
modGunBipodDesc,item_modifiers,mod,New,Increases aimed accuracy.,,,,,
modGunButtkick3000,item_modifiers,mod,New,Buttkick 3000,,,,,
modGunButtkick3000Desc,item_modifiers,mod,New,Fill all item mod slots with this to get an idea of max mod effects.,,,,,
modGunButtkick4000,item_modifiers,mod,New,Buttkick 4000 - Perks,,,,,
modGunButtkick4000Desc,item_modifiers,mod,New,Maxes out all attributes and perks.,,,,,
modGunChoke,item_modifiers,mod,New,Shotgun Choke,,,,,
modGunChokeDesc,item_modifiers,mod,New,Tightens the shotgun's spread.,,,,,
modGunDuckbill,item_modifiers,mod,New,Shotgun Duckbill,,,,,
modGunDuckbillDesc,item_modifiers,mod,New,Modifies the spread to a horizontal pattern instead of the normal round one.,,,,,
modGunMeleeRadRemover,item_modifiers,mod,New,Rad Remover,,,,,
modGunMeleeRadRemoverDesc,item_modifiers,mod,New,Will temporarily disable the regeneration ability of radiated zombies.,,,,,
modGunFlashlight,item_modifiers,mod,New,Weapon Flashlight,,,,,
modGunFlashlightDesc,item_modifiers,mod,New,Installs into any firearm or crossbow.\n\nPress F to activate. Hold F to activate multiple items.,,,,,
modGunFlashSuppressor,item_modifiers,mod,New,Flash Suppressor,,,,,
modGunFlashSuppressorDesc,item_modifiers,mod,New,A flash suppressor reduces the muzzle flash making it easier for you to see and harder to be seen.,,,,,
modGunForegrip,item_modifiers,mod,New,Fore Grip,,,,,
modGunForegripDesc,item_modifiers,mod,New,Improves handling and aming accuracy.,,,,,
modGunLaserSight,item_modifiers,mod,New,Laser Sight,,,,,
modGunLaserSightDesc,item_modifiers,mod,New,Helps with aiming quickly and increases accuracy when firing from the hip.\nInstalls into any firearm or crossbow.\n\nPress F to activate. Hold F to activate multiple items.,,,,,
modGunLaserSightSchematic,item_modifiers,mod,New,Laser Sight Schematic,,,,,
modGunMagazineExtender,item_modifiers,mod,New,Magazine Extender,,,,,
modGunMagazineExtenderDesc,item_modifiers,mod,New,Increases magazine capacity.,,,,,
modGunMuzzleBrake,item_modifiers,mod,New,Muzzle Brake,,,,,
modGunMuzzleBrakeDesc,item_modifiers,mod,New,Diverts the propellant gases to reduce recoil.,,,,,
modGunReflexSight,item_modifiers,mod,New,Reflex Sight,,,,,
modGunReflexSightDesc,item_modifiers,mod,New,Minor visual magnification but designed for fast target acquisition. Improves weapon handling.,,,,,
modGunRetractingStock,item_modifiers,mod,New,Retracting Stock,,,,,
modGunRetractingStockDesc,item_modifiers,mod,New,Improves weapon handling while moving or firing from the hip because the weapon becomes more manageable in close quarters.,,,,,
modGunRodAndSpring,item_modifiers,mod,New,Rod and Spring Replacement,,,,,
modGunRodAndSpringDesc,item_modifiers,mod,New,Increases the rate of fire on self-loading weapons and increases recoil.,,,,,
modGunScopeLarge,item_modifiers,mod,New,Scope 8x,,,,,
modGunScopeLargeDesc,item_modifiers,mod,New,Increases visual magnification when aiming.\nInstalls into long rifles.,,,,,
modGunScopeMedium,item_modifiers,mod,New,Scope 4x,,,,,
modGunScopeMediumDesc,item_modifiers,mod,New,Increases visual magnification when aiming.\nInstalls into medium sized firearms and crossbows.,,,,,
modGunScopeSmall,item_modifiers,mod,New,Scope 2x,,,,,
modGunScopeSmallDesc,item_modifiers,mod,New,Increases visual magnification when aiming.\nInstalls into small firearms and crossbows.,,,,,
modShotgunSawedOffBarrel,item_modifiers,mod,New,Sawed-Off Shotgun Barrel,,,,,
modShotgunSawedOffBarrelDesc,item_modifiers,mod,New,Increases projectile spread.,,,,,
modGunSoundSuppressorSilencer,item_modifiers,mod,New,Silencer,,,,,
modArmorJumpJets,item_modifiers,mod,New,Jump Jets,,,,,
modArmorJumpJetsDesc,item_modifiers,mod,New,These look safe...ish but cumbersome to run with while they are activated.,,,,,
modGunCrippleEm,item_modifiers,mod,New,Cripple 'Em,,,,,
modGunCrippleEmDesc,item_modifiers,mod,New,20% chance to cripple a leg on a bipedal target.,,,,,
ammo44MagnumBullet,items,Ammo,EnChanged,.44 Magnum Round (Ammo),Cartouches de .44 magnum,.44 Magnum Patrone (Mun),,Balas para Magnum 44,
ammo44MagnumBulletAP,items,Ammo,New,.44 Magnum AP Round (Ammo),,.44 Magnum PB Patrone (Mun),,,
ammo44MagnumBulletAPDesc,items,Ammo,New,A .44 Magnum hard cast lead round is consideraby less affected by armor. Can be crafted once you've purchased the perk.,,Eine .44 Magnum Patrone mit einer härteren Bleilegierung durch die sich das Geschoss weniger verformt. Panzerung ist weniger effektiv gegen diese Geschosse.,,,
ammo44MagnumBulletDesc,items,Ammo,KgNone,A .44 Magnum round used as firearm ammunition. Can be crafted once you've purchased the perk.,Une cartouche de .44 magnum servant de munition pour arme à feu. Peut être fabriquée après l'achat de l'avantage correspondant.,"Eine .44 Magnum Patrone, die als Munition für Schusswaffen dient. Kann gefertigt werden, nachdem du die Fertigkeit erworben hast.",,Balas de Mágnum de 0.44 usadas como munición de arma de fuego. Puedes fabricarlas una vez que hayas comprado el beneficio.,
ammo44MagnumBulletSteel,items,Ammo,New,".44 Magnum Round, Steel (Ammo)",,,,,
ammo762mmBulletAP,items,Ammo,New,7.62mm AP Round (Ammo),,"7,62 mm PB Patrone (Mun)",,,
ammo762mmBulletAPDesc,items,Ammo,New,A 7.62mm armor piercing round used as firearm ammunition. It is far less affected by armor than regular ammo.,,"Eine 7,62 mm Patrone, die als Munition für Schusswaffen dient. Panzerung ist weit weniger effektiv gegen diese Geschosse.",,,
ammo762mmBulletFMJ,items,Ammo,EnChanged,7.62mm Round (Ammo),"Cartouche 7,62 mm","7,62 mm Patrone (Mun)",,Bala de 7.62mm,
ammo762mmBulletFMJDesc,items,Ammo,KgNone,A regular 7.62mm FMJ round used as firearm ammunition. Can be crafted once you've purchased the perk.,"Une cartouche de calibre 7,62 mm servant de munition pour arme à feu. Peut être fabriquée après l'achat de l'avantage correspondant.","Eine 7,62 mm Vollmantelpatrone, die als Munition für Schusswaffen dient. Kann gefertigt werden, nachdem du die Fertigkeit erworben hast.",,Balas de 7.62mm usadas como munición de arma de fuego. Puedes fabricarlas una vez que hayas comprado el beneficio.,
ammo762mmBulletFMJSteel,items,Ammo,New,"7.62mm Round, Steel (Ammo)",,,,,
ammo9mmBullet,items,Ammo,EnChanged,9mm Round (Ammo),Cartouche 9 mm,9 mm Patrone (Mun),,Bala de 9mm,
ammo9mmBulletDesc,items,Ammo,KgNone,A 9mm round used as firearm ammunition. Can be crafted once you've purchased the perk.,Une cartouche de calibre 9 mm servant de munition pour arme à feu. Peut être fabriquée après l'achat de l'avantage correspondant.,"Eine 9 mm Patrone, die als Munition für Schusswaffen dient. Kann gefertigt werden, nachdem du die Fertigkeit erworben hast.",,Balas de 9mm usadas como munición de arma de fuego. Puedes fabricarlas una vez que hayas comprado el beneficio.,
ammo9mmBulletJHP,items,Ammo,New,9mm JHP Round (Ammo),,9 mm Hohlspitzpatrone (Mun),,,
ammo9mmBulletJHPDesc,items,Ammo,New,A 9mm jacketed hollowpoint round used as firearm ammunition. Very deadly against unarmored opponents.,,"Eine 9 mm Hohlspitzpatrone, die als Munition für Schusswaffen dient. Sehr effizient gegen ungepanzerte Ziele.",,,
ammo9mmBulletSteel,items,Ammo,New,"9mm Round, Steel (Ammo)",,,,,
ammoArrowFlaming,items,Ammo,EnChanged,Flaming Arrow (Ammo),Flèche enflammée,Feuerpfeil (Mun),,Flecha incendiaria,
ammoArrowFlamingDesc,items,Ammo,KgNone,A flaming arrow does the most damage by setting its victims on fire. Hold reload to use alternate ammo.,"Une flèche enflammée fait le plus de dégâts, puisqu'elle embrase sa victime. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.","Ein Feuerpfeil verursacht am meisten Schaden, indem das Ziel in Brand gesetzt wird. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Una flecha incendiaria inflige el máximo daño a sus víctimas cuando los prende fuego. Mantén presionado recargar para usar munición alternativa.,
ammoArrowIron,items,Ammo,EnChanged,Iron Arrow (Ammo),Flèche en fer,Eisenpfeil (Mun),,Flecha de hierro,
ammoArrowIronDesc,items,Ammo,KgNone,An iron arrow does more damage than the basic stone arrow. Hold reload to use alternate ammo.,Une flèche en fer fait plus de dégâts qu'une flèche de base en pierre. Maintenez le bouton de rechargement enfoncé pour utiliser un autre type de munition.,"Eisenpfeile verursachen mehr Schaden als gewöhnliche Steinpfeile. Nachladen gedrückt halten, um zwischen Munitionsarten zu wechseln.",,Una flecha de hierro hace más daño que la flecha de piedra básica. Mantén presionado recargar para usar munición alternativa.,
ammoArrowSteelAP,items,Ammo,EnChanged,Steel Arrow (Ammo),Flèche en acier,Stahlpfeil PB (Mun),,Flecha de acero,
